,Unnamed: 0,city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population_2019,is_last,order_for_place,place_type,state
114600,114600,,32.0,1,0.024880000000000003,2020-03-07,0.0,0,4018650.0,False,3,state,ES
114587,114587,,32.0,1,0.024880000000000003,2020-03-08,0.0,0,4018650.0,False,4,state,ES
114577,114577,,32.0,1,0.024880000000000003,2020-03-09,0.0,0,4018650.0,False,5,state,ES
114563,114563,,32.0,1,0.024880000000000003,2020-03-10,0.0,0,4018650.0,False,6,state,ES
114548,114548,,32.0,1,0.024880000000000003,2020-03-11,0.0,0,4018650.0,False,7,state,ES
114515,114515,,32.0,2,0.04977,2020-03-12,0.0,0,4018650.0,False,8,state,ES
114487,114487,,32.0,2,0.04977,2020-03-13,0.0,0,4018650.0,False,9,state,ES
114452,114452,,32.0,4,0.09954,2020-03-14,0.0,0,4018650.0,False,10,state,ES
114431,114431,,32.0,4,0.09954,2020-03-15,0.0,0,4018650.0,False,11,state,ES
114382,114382,,32.0,8,0.19907,2020-03-16,0.0,0,4018650.0,False,12,state,ES
114327,114327,,32.0,8,0.19907,2020-03-17,0.0,0,4018650.0,False,13,state,ES
114240,114240,,32.0,11,0.27371999999999996,2020-03-18,0.0,0,4018650.0,False,14,state,ES
114143,114143,,32.0,13,0.32349,2020-03-19,0.0,0,4018650.0,False,15,state,ES
114021,114021,,32.0,16,0.39814,2020-03-20,0.0,0,4018650.0,False,16,state,ES
113882,113882,,32.0,26,0.64698,2020-03-21,0.0,0,4018650.0,False,17,state,ES
113743,113743,,32.0,26,0.64698,2020-03-22,0.0,0,4018650.0,False,18,state,ES
113572,113572,,32.0,33,0.8211700000000001,2020-03-23,0.0,0,4018650.0,False,19,state,ES
113372,113372,,32.0,40,0.99536,2020-03-24,0.0,0,4018650.0,False,20,state,ES
113118,113118,,32.0,40,0.99536,2020-03-25,0.0,0,4018650.0,False,21,state,ES
112845,112845,,32.0,48,1.1944299999999999,2020-03-26,0.0,0,4018650.0,False,22,state,ES
112538,112538,,32.0,54,1.3437299999999999,2020-03-27,0.0,0,4018650.0,False,23,state,ES
112249,112249,,32.0,61,1.5179200000000002,2020-03-28,0.0,0,4018650.0,False,24,state,ES
111957,111957,,32.0,72,1.79165,2020-03-29,0.0,0,4018650.0,False,25,state,ES
111559,111559,,32.0,85,2.1151400000000002,2020-03-30,0.0,0,4018650.0,False,26,state,ES
111120,111120,,32.0,97,2.41375,2020-03-31,0.0,0,4018650.0,False,27,state,ES
110641,110641,,32.0,120,2.98608,2020-04-01,0.0,0,4018650.0,False,28,state,ES
110117,110117,,32.0,139,3.4588699999999997,2020-04-02,0.0144,2,4018650.0,False,29,state,ES
109539,109539,,32.0,153,3.80725,2020-04-03,0.0327,5,4018650.0,False,30,state,ES
108943,108943,,32.0,166,4.13074,2020-04-04,0.0361,6,4018650.0,False,31,state,ES
108300,108300,,32.0,194,4.82749,2020-04-05,0.0309,6,4018650.0,False,32,state,ES
107615,107615,,32.0,209,5.20075,2020-04-06,0.0287,6,4018650.0,False,33,state,ES
106835,106835,,32.0,227,5.64866,2020-04-07,0.0264,6,4018650.0,False,34,state,ES
106001,106001,,32.0,273,6.79333,2020-04-08,0.022000000000000002,6,4018650.0,False,35,state,ES
105130,105130,,32.0,300,7.46519,2020-04-09,0.0233,7,4018650.0,False,36,state,ES
104197,104197,,32.0,349,8.684510000000001,2020-04-10,0.0229,8,4018650.0,False,37,state,ES
103213,103213,,32.0,383,9.530560000000001,2020-04-11,0.0235,9,4018650.0,False,38,state,ES
102192,102192,,32.0,430,10.70011,2020-04-12,0.0326,14,4018650.0,False,39,state,ES
101134,101134,,32.0,463,11.52128,2020-04-13,0.0367,17,4018650.0,False,40,state,ES
100016,100016,,32.0,557,13.86038,2020-04-14,0.0323,18,4018650.0,False,41,state,ES
98834,98834,,32.0,734,18.26484,2020-04-15,0.0286,21,4018650.0,False,42,state,ES
97586,97586,,32.0,935,23.26652,2020-04-16,0.0299,28,4018650.0,False,43,state,ES
96271,96271,,32.0,952,23.68955,2020-04-17,0.0294,28,4018650.0,False,44,state,ES
94892,94892,,32.0,1099,27.347490000000004,2020-04-18,0.0273,30,4018650.0,False,45,state,ES
93456,93456,,32.0,1195,29.73635,2020-04-19,0.0285,34,4018650.0,False,46,state,ES
91963,91963,,32.0,1212,30.15938,2020-04-20,0.0281,34,4018650.0,False,47,state,ES
90431,90431,,32.0,1313,32.67266,2020-04-21,0.0259,34,4018650.0,False,48,state,ES
88859,88859,,32.0,1351,33.61825,2020-04-22,0.0274,37,4018650.0,False,49,state,ES
87208,87208,,32.0,1453,36.156420000000004,2020-04-23,0.0296,43,4018650.0,False,50,state,ES
85474,85474,,32.0,1665,41.43182,2020-04-24,0.0282,47,4018650.0,False,51,state,ES
83666,83666,,32.0,1711,42.57649,2020-04-25,0.0304,52,4018650.0,False,52,state,ES
81784,81784,,32.0,1819,45.26396,2020-04-26,0.0313,57,4018650.0,False,53,state,ES
79836,79836,,32.0,1944,48.37445,2020-04-27,0.0324,63,4018650.0,False,54,state,ES
77822,77822,,32.0,2164,53.84893,2020-04-28,0.0356,77,4018650.0,False,55,state,ES
75726,75726,,32.0,2538,63.15554,2020-04-29,0.0331,84,4018650.0,False,56,state,ES
73520,73520,,32.0,2688,66.88813,2020-04-30,0.0346,93,4018650.0,False,57,state,ES
71261,71261,,32.0,2913,72.48703,2020-05-01,0.0347,101,4018650.0,False,58,state,ES
68934,68934,,32.0,3104,77.23987,2020-05-02,0.0335,104,4018650.0,False,59,state,ES
66540,66540,,32.0,3208,79.8278,2020-05-03,0.0358,115,4018650.0,False,60,state,ES
64096,64096,,32.0,3351,83.38620999999999,2020-05-04,0.0367,123,4018650.0,False,61,state,ES
61552,61552,,32.0,3540,88.08928,2020-05-05,0.0376,133,4018650.0,False,62,state,ES
58943,58943,,32.0,3714,92.4191,2020-05-06,0.0393,146,4018650.0,False,63,state,ES
56254,56254,,32.0,3988,99.23731,2020-05-07,0.0394,157,4018650.0,False,64,state,ES
53451,53451,,32.0,4242,105.55783999999998,2020-05-08,0.0389,165,4018650.0,False,65,state,ES
50680,50680,,32.0,4412,109.78811,2020-05-09,0.039,172,4018650.0,False,66,state,ES
47760,47760,,32.0,4599,114.44142,2020-05-10,0.0394,181,4018650.0,False,67,state,ES
44771,44771,,32.0,4819,119.91588999999999,2020-05-11,0.0407,196,4018650.0,False,68,state,ES
41722,41722,,32.0,5087,126.5848,2020-05-12,0.0417,212,4018650.0,False,69,state,ES
38594,38594,,32.0,5401,134.39837,2020-05-13,0.0431,233,4018650.0,False,70,state,ES
35400,35400,,32.0,5813,144.65057,2020-05-14,0.0428,249,4018650.0,False,71,state,ES
32220,32220,,32.0,6198,154.2309,2020-05-15,0.0419,260,4018650.0,False,72,state,ES
28916,28916,,32.0,6595,164.10984,2020-05-16,0.0411,271,4018650.0,False,73,state,ES
25513,25513,,32.0,6744,167.81755,2020-05-17,0.0423,285,4018650.0,False,74,state,ES
22059,22059,,32.0,7157,178.09463,2020-05-18,0.0422,302,4018650.0,False,75,state,ES
18672,18672,,32.0,7693,191.43245,2020-05-19,0.0422,325,4018650.0,False,76,state,ES
15064,15064,,32.0,8495,211.3894,2020-05-20,0.0407,346,4018650.0,False,77,state,ES
11433,11433,,32.0,8878,220.91996,2020-05-21,0.0409,363,4018650.0,False,78,state,ES
7659,7659,,32.0,9520,236.89547000000002,2020-05-22,0.0417,397,4018650.0,False,79,state,ES
4041,4041,,32.0,9918,246.7993,2020-05-23,0.042,417,4018650.0,False,80,state,ES
734,734,,32.0,10007,249.01397000000003,2020-05-24,0.0447,447,4018650.0,True,81,state,ES
734,734,,32.0,10007,249.01397000000003,2020-05-25,0.0447,447,4018650.0,True,81,state,ES
734,734,,32.0,10007,249.01397000000003,2020-05-26,0.0447,447,4018650.0,True,81,state,ES
734,734,,32.0,10007,249.01397000000003,2020-05-27,0.0447,447,4018650.0,True,81,state,ES
734,734,,32.0,10007,249.01397000000003,2020-05-28,0.0447,447,4018650.0,True,81,state,ES
734,734,,32.0,10007,249.01397000000003,2020-05-29,0.0447,447,4018650.0,True,81,state,ES
114518,114518,,52.0,3,0.04275,2020-02-25,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-02-26,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-02-27,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-02-28,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-02-29,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-03-01,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-03-02,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-03-03,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-03-04,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-03-05,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-03-06,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-03-07,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-03-08,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-03-09,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-03-10,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-03-11,0.0,0,7018354.0,False,1,state,GO
114518,114518,,52.0,3,0.04275,2020-03-12,0.0,0,7018354.0,False,1,state,GO
114490,114490,,52.0,3,0.04275,2020-03-13,0.0,0,7018354.0,False,2,state,GO
114455,114455,,52.0,4,0.05699,2020-03-14,0.0,0,7018354.0,False,3,state,GO
114434,114434,,52.0,4,0.05699,2020-03-15,0.0,0,7018354.0,False,4,state,GO
114386,114386,,52.0,9,0.12824000000000002,2020-03-16,0.0,0,7018354.0,False,5,state,GO
114331,114331,,52.0,10,0.14248,2020-03-17,0.0,0,7018354.0,False,6,state,GO
114246,114246,,52.0,12,0.17098,2020-03-18,0.0,0,7018354.0,False,7,state,GO
114150,114150,,52.0,15,0.21373000000000003,2020-03-19,0.0,0,7018354.0,False,8,state,GO
114028,114028,,52.0,18,0.25647,2020-03-20,0.0,0,7018354.0,False,9,state,GO
113884,113884,,52.0,19,0.27071999999999996,2020-03-21,0.0,0,7018354.0,False,10,state,GO
113751,113751,,52.0,21,0.29922,2020-03-22,0.0,0,7018354.0,False,11,state,GO
113580,113580,,52.0,23,0.32771,2020-03-23,0.0,0,7018354.0,False,12,state,GO
113380,113380,,52.0,29,0.4132,2020-03-24,0.0,0,7018354.0,False,13,state,GO
113129,113129,,52.0,35,0.49868999999999997,2020-03-25,0.0,0,7018354.0,False,14,state,GO
112856,112856,,52.0,38,0.5414399999999999,2020-03-26,0.0263,1,7018354.0,False,15,state,GO
112550,112550,,52.0,49,0.69817,2020-03-27,0.0204,1,7018354.0,False,16,state,GO
112263,112263,,52.0,56,0.79791,2020-03-28,0.0179,1,7018354.0,False,17,state,GO
111971,111971,,52.0,56,0.79791,2020-03-29,0.0179,1,7018354.0,False,18,state,GO
111574,111574,,52.0,60,0.8549,2020-03-30,0.0167,1,7018354.0,False,19,state,GO
111136,111136,,52.0,65,0.92614,2020-03-31,0.0154,1,7018354.0,False,20,state,GO
110661,110661,,52.0,73,1.04013,2020-04-01,0.0137,1,7018354.0,False,21,state,GO
110137,110137,,52.0,73,1.04013,2020-04-02,0.0137,1,7018354.0,False,22,state,GO
109563,109563,,52.0,88,1.25386,2020-04-03,0.0227,2,7018354.0,False,23,state,GO
108967,108967,,52.0,103,1.4675799999999999,2020-04-04,0.0194,2,7018354.0,False,24,state,GO
108324,108324,,52.0,115,1.6385599999999998,2020-04-05,0.0261,3,7018354.0,False,25,state,GO
107639,107639,,52.0,119,1.69555,2020-04-06,0.042,5,7018354.0,False,26,state,GO
106861,106861,,52.0,133,1.89503,2020-04-07,0.0376,5,7018354.0,False,27,state,GO
106033,106033,,52.0,159,2.2654900000000002,2020-04-08,0.044000000000000004,7,7018354.0,False,28,state,GO
105163,105163,,52.0,179,2.5504599999999997,2020-04-09,0.0391,7,7018354.0,False,29,state,GO
104231,104231,,52.0,191,2.7214400000000003,2020-04-10,0.0419,8,7018354.0,False,30,state,GO
103249,103249,,52.0,209,2.97791,2020-04-11,0.0478,10,7018354.0,False,31,state,GO
102232,102232,,52.0,229,3.26287,2020-04-12,0.0611,14,7018354.0,False,32,state,GO
101176,101176,,52.0,233,3.31987,2020-04-13,0.0644,15,7018354.0,False,33,state,GO
100061,100061,,52.0,284,4.046530000000001,2020-04-14,0.0528,15,7018354.0,False,34,state,GO
98881,98881,,52.0,304,4.3315,2020-04-15,0.0493,15,7018354.0,False,35,state,GO
97633,97633,,52.0,318,4.5309800000000005,2020-04-16,0.0503,16,7018354.0,False,36,state,GO
96320,96320,,52.0,335,4.7732,2020-04-17,0.0478,16,7018354.0,False,37,state,GO
94941,94941,,52.0,378,5.38588,2020-04-18,0.0476,18,7018354.0,False,38,state,GO
93506,93506,,52.0,393,5.5996,2020-04-19,0.0458,18,7018354.0,False,39,state,GO
92014,92014,,52.0,403,5.74209,2020-04-20,0.0471,19,7018354.0,False,40,state,GO
90482,90482,,52.0,421,5.9985599999999994,2020-04-21,0.0451,19,7018354.0,False,41,state,GO
88910,88910,,52.0,438,6.24078,2020-04-22,0.0479,21,7018354.0,False,42,state,GO
87261,87261,,52.0,453,6.4545,2020-04-23,0.0508,23,7018354.0,False,43,state,GO
85529,85529,,52.0,486,6.9247,2020-04-24,0.0494,24,7018354.0,False,44,state,GO
83723,83723,,52.0,506,7.20967,2020-04-25,0.0494,25,7018354.0,False,45,state,GO
81843,81843,,52.0,573,8.16431,2020-04-26,0.0436,25,7018354.0,False,46,state,GO
79897,79897,,52.0,616,8.77699,2020-04-27,0.0422,26,7018354.0,False,47,state,GO
77884,77884,,52.0,661,9.41816,2020-04-28,0.0408,27,7018354.0,False,48,state,GO
75788,75788,,52.0,705,10.04509,2020-04-29,0.0383,27,7018354.0,False,49,state,GO
73583,73583,,52.0,781,11.12797,2020-04-30,0.0371,29,7018354.0,False,50,state,GO
71324,71324,,52.0,808,11.51267,2020-05-01,0.0359,29,7018354.0,False,51,state,GO
68997,68997,,52.0,825,11.75489,2020-05-02,0.0364,30,7018354.0,False,52,state,GO
66603,66603,,52.0,850,12.1111,2020-05-03,0.0353,30,7018354.0,False,53,state,GO
64160,64160,,52.0,861,12.26783,2020-05-04,0.0348,30,7018354.0,False,54,state,GO
61617,61617,,52.0,922,13.13698,2020-05-05,0.0412,38,7018354.0,False,55,state,GO
59008,59008,,52.0,1024,14.590320000000002,2020-05-06,0.0439,45,7018354.0,False,56,state,GO
56330,56330,,52.0,1027,14.63306,2020-05-07,0.0428,44,7018354.0,False,57,state,GO
53531,53531,,52.0,1053,15.003520000000002,2020-05-08,0.0465,49,7018354.0,False,58,state,GO
50760,50760,,52.0,1069,15.231489999999999,2020-05-09,0.044000000000000004,47,7018354.0,False,59,state,GO
47840,47840,,52.0,1093,15.57345,2020-05-10,0.043,47,7018354.0,False,60,state,GO
44858,44858,,52.0,1100,15.67319,2020-05-11,0.0445,49,7018354.0,False,61,state,GO
41809,41809,,52.0,1115,15.886920000000002,2020-05-12,0.0466,52,7018354.0,False,62,state,GO
38687,38687,,52.0,1225,17.45423,2020-05-13,0.0498,61,7018354.0,False,63,state,GO
35498,35498,,52.0,1460,20.8026,2020-05-14,0.0459,67,7018354.0,False,64,state,GO
32318,32318,,52.0,1605,22.86861,2020-05-15,0.0417,67,7018354.0,False,65,state,GO
29015,29015,,52.0,1652,23.53828,2020-05-16,0.0418,69,7018354.0,False,66,state,GO
25612,25612,,52.0,1692,24.108220000000003,2020-05-17,0.0414,70,7018354.0,False,67,state,GO
22160,22160,,52.0,1781,25.37632,2020-05-18,0.040999999999999995,73,7018354.0,False,68,state,GO
18776,18776,,52.0,1880,26.78691,2020-05-19,0.0388,73,7018354.0,False,69,state,GO
15170,15170,,52.0,2049,29.194879999999998,2020-05-20,0.0381,78,7018354.0,False,70,state,GO
11543,11543,,52.0,2155,30.705209999999997,2020-05-21,0.0394,85,7018354.0,False,71,state,GO
7776,7776,,52.0,2344,33.398140000000005,2020-05-22,0.0405,95,7018354.0,False,72,state,GO
4161,4161,,52.0,2435,34.69474,2020-05-23,0.039,95,7018354.0,False,73,state,GO
855,855,,52.0,2488,35.449909999999996,2020-05-24,0.0382,95,7018354.0,True,74,state,GO
855,855,,52.0,2488,35.449909999999996,2020-05-25,0.0382,95,7018354.0,True,74,state,GO
855,855,,52.0,2488,35.449909999999996,2020-05-26,0.0382,95,7018354.0,True,74,state,GO
855,855,,52.0,2488,35.449909999999996,2020-05-27,0.0382,95,7018354.0,True,74,state,GO
855,855,,52.0,2488,35.449909999999996,2020-05-28,0.0382,95,7018354.0,True,74,state,GO
855,855,,52.0,2488,35.449909999999996,2020-05-29,0.0382,95,7018354.0,True,74,state,GO
114030,114030,,21.0,1,0.014130000000000002,2020-02-25,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-02-26,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-02-27,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-02-28,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-02-29,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-01,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-02,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-03,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-04,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-05,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-06,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-07,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-08,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-09,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-10,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-11,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-12,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-13,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-14,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-15,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-16,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-17,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-18,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-19,0.0,0,7075181.0,False,1,state,MA
114030,114030,,21.0,1,0.014130000000000002,2020-03-20,0.0,0,7075181.0,False,1,state,MA
113886,113886,,21.0,2,0.02827,2020-03-21,0.0,0,7075181.0,False,2,state,MA
113753,113753,,21.0,2,0.02827,2020-03-22,0.0,0,7075181.0,False,3,state,MA
113582,113582,,21.0,8,0.11307,2020-03-23,0.0,0,7075181.0,False,4,state,MA
113382,113382,,21.0,8,0.11307,2020-03-24,0.0,0,7075181.0,False,5,state,MA
113131,113131,,21.0,8,0.11307,2020-03-25,0.0,0,7075181.0,False,6,state,MA
112858,112858,,21.0,10,0.14134000000000002,2020-03-26,0.0,0,7075181.0,False,7,state,MA
112552,112552,,21.0,13,0.18374000000000001,2020-03-27,0.0,0,7075181.0,False,8,state,MA
112265,112265,,21.0,15,0.21201,2020-03-28,0.0,0,7075181.0,False,9,state,MA
111973,111973,,21.0,21,0.29681,2020-03-29,0.0476,1,7075181.0,False,10,state,MA
111576,111576,,21.0,30,0.42402,2020-03-30,0.0333,1,7075181.0,False,11,state,MA
111138,111138,,21.0,51,0.72083,2020-03-31,0.0196,1,7075181.0,False,12,state,MA
110665,110665,,21.0,70,0.9893700000000001,2020-04-01,0.0143,1,7075181.0,False,13,state,MA
110141,110141,,21.0,80,1.13071,2020-04-02,0.0125,1,7075181.0,False,14,state,MA
109569,109569,,21.0,87,1.22965,2020-04-03,0.0115,1,7075181.0,False,15,state,MA
108974,108974,,21.0,95,1.3427200000000001,2020-04-04,0.0211,2,7075181.0,False,16,state,MA
108331,108331,,21.0,132,1.86568,2020-04-05,0.0152,2,7075181.0,False,17,state,MA
107647,107647,,21.0,171,2.4169,2020-04-06,0.0234,4,7075181.0,False,18,state,MA
106871,106871,,21.0,229,3.23667,2020-04-07,0.048,11,7075181.0,False,19,state,MA
106047,106047,,21.0,272,3.8444199999999995,2020-04-08,0.0441,12,7075181.0,False,20,state,MA
105177,105177,,21.0,293,4.14124,2020-04-09,0.0546,16,7075181.0,False,21,state,MA
104249,104249,,21.0,344,4.86207,2020-04-10,0.061,21,7075181.0,False,22,state,MA
103268,103268,,21.0,398,5.6253,2020-04-11,0.0603,24,7075181.0,False,23,state,MA
102256,102256,,21.0,445,6.2895900000000005,2020-04-12,0.0607,27,7075181.0,False,24,state,MA
101200,101200,,21.0,478,6.756010000000001,2020-04-13,0.0669,32,7075181.0,False,25,state,MA
100086,100086,,21.0,630,8.90437,2020-04-14,0.054000000000000006,34,7075181.0,False,26,state,MA
98907,98907,,21.0,695,9.82307,2020-04-15,0.0532,37,7075181.0,False,27,state,MA
97663,97663,,21.0,797,11.26473,2020-04-16,0.0502,40,7075181.0,False,28,state,MA
96355,96355,,21.0,1040,14.69927,2020-04-17,0.0423,44,7075181.0,False,29,state,MA
94982,94982,,21.0,1205,17.031370000000003,2020-04-18,0.0398,48,7075181.0,False,30,state,MA
93548,93548,,21.0,1320,18.65677,2020-04-19,0.0409,54,7075181.0,False,31,state,MA
92059,92059,,21.0,1396,19.73094,2020-04-20,0.043,60,7075181.0,False,32,state,MA
90528,90528,,21.0,1604,22.6708,2020-04-21,0.0411,66,7075181.0,False,33,state,MA
88958,88958,,21.0,1757,24.833289999999998,2020-04-22,0.0433,76,7075181.0,False,34,state,MA
87312,87312,,21.0,1951,27.57527,2020-04-23,0.0451,88,7075181.0,False,35,state,MA
85585,85585,,21.0,2105,29.751890000000003,2020-04-24,0.0475,100,7075181.0,False,36,state,MA
83781,83781,,21.0,2223,31.419690000000003,2020-04-25,0.0504,112,7075181.0,False,37,state,MA
81906,81906,,21.0,2410,34.06273,2020-04-26,0.0519,125,7075181.0,False,38,state,MA
79963,79963,,21.0,2528,35.73053,2020-04-27,0.0574,145,7075181.0,False,39,state,MA
77958,77958,,21.0,2804,39.63149,2020-04-28,0.0592,166,7075181.0,False,40,state,MA
75870,75870,,21.0,3190,45.08719,2020-04-29,0.0577,184,7075181.0,False,41,state,MA
73672,73672,,21.0,3506,49.5535,2020-04-30,0.0582,204,7075181.0,False,42,state,MA
71422,71422,,21.0,3805,53.779540000000004,2020-05-01,0.0589,224,7075181.0,False,43,state,MA
69105,69105,,21.0,4040,57.101009999999995,2020-05-02,0.0587,237,7075181.0,False,44,state,MA
66717,66717,,21.0,4227,59.74405,2020-05-03,0.0589,249,7075181.0,False,45,state,MA
64281,64281,,21.0,4530,64.02663000000001,2020-05-04,0.0598,271,7075181.0,False,46,state,MA
61745,61745,,21.0,5028,71.06532,2020-05-05,0.0579,291,7075181.0,False,47,state,MA
59142,59142,,21.0,5389,76.16766,2020-05-06,0.0566,305,7075181.0,False,48,state,MA
56471,56471,,21.0,5909,83.5173,2020-05-07,0.0558,330,7075181.0,False,49,state,MA
53686,53686,,21.0,6765,95.61593,2020-05-08,0.0525,355,7075181.0,False,50,state,MA
50919,50919,,21.0,7599,107.40361000000001,2020-05-09,0.0499,379,7075181.0,False,51,state,MA
48004,48004,,21.0,8144,115.1066,2020-05-10,0.049,399,7075181.0,False,52,state,MA
45025,45025,,21.0,8526,120.50575,2020-05-11,0.0496,423,7075181.0,False,53,state,MA
41979,41979,,21.0,9112,128.78822,2020-05-12,0.0487,444,7075181.0,False,54,state,MA
38861,38861,,21.0,9801,138.52649,2020-05-13,0.048,470,7075181.0,False,55,state,MA
35677,35677,,21.0,10739,151.7841,2020-05-14,0.0462,496,7075181.0,False,56,state,MA
32505,32505,,21.0,11592,163.84033,2020-05-15,0.0452,524,7075181.0,False,57,state,MA
29206,29206,,21.0,12492,176.56085,2020-05-16,0.0439,549,7075181.0,False,58,state,MA
25809,25809,,21.0,13238,187.10475,2020-05-17,0.0435,576,7075181.0,False,59,state,MA
22360,22360,,21.0,14198,200.67331000000001,2020-05-18,0.0425,604,7075181.0,False,60,state,MA
18979,18979,,21.0,15114,213.61997999999997,2020-05-19,0.0419,634,7075181.0,False,61,state,MA
15374,15374,,21.0,16058,226.96239,2020-05-20,0.0413,663,7075181.0,False,62,state,MA
11747,11747,,21.0,17212,243.27292999999997,2020-05-21,0.0403,693,7075181.0,False,63,state,MA
7983,7983,,21.0,18767,265.25116,2020-05-22,0.0385,722,7075181.0,False,64,state,MA
4370,4370,,21.0,21191,299.51177,2020-05-23,0.0356,754,7075181.0,False,65,state,MA
1073,1073,,21.0,22786,322.05537000000004,2020-05-24,0.0344,784,7075181.0,True,66,state,MA
1073,1073,,21.0,22786,322.05537000000004,2020-05-25,0.0344,784,7075181.0,True,66,state,MA
1073,1073,,21.0,22786,322.05537000000004,2020-05-26,0.0344,784,7075181.0,True,66,state,MA
1073,1073,,21.0,22786,322.05537000000004,2020-05-27,0.0344,784,7075181.0,True,66,state,MA
1073,1073,,21.0,22786,322.05537000000004,2020-05-28,0.0344,784,7075181.0,True,66,state,MA
1073,1073,,21.0,22786,322.05537000000004,2020-05-29,0.0344,784,7075181.0,True,66,state,MA
114260,114260,,15.0,1,0.01162,2020-02-25,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-02-26,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-02-27,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-02-28,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-02-29,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-01,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-02,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-03,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-04,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-05,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-06,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-07,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-08,0.0,0,8602865.0,False,1,state,PA
114260,114260,,15.0,1,0.01162,2020-03-09,0.0,0,8602865.0,False,1,state,PA
